"SYMBOL","peak","annotation","distanceToTSS","peak_log2FC","rna_log2FC","rna_padj"
"2700070H01Rik","chr14-63054225-63055331","Promoter (<=1kb)",0,0.71319743231006,NA,NA
"Nmb","chr7-80904790-80905426","Promoter (<=1kb)",0,0.712828503169113,NA,NA
"Fancl","chr11-26386533-26387778","Promoter (<=1kb)",0,0.712725375146468,0.155564236666266,3.37785955441255e-22
"Npas3","chr12-53246572-53249063","Promoter (<=1kb)",0,0.712596976864204,1.25311277208111,4.56354578130613e-193
"Ccar2","chr14-70152945-70154120","Promoter (<=1kb)",0,0.711648701757941,0.196631984147707,6.61554882945107e-38
"Arhgap26","chr18-39304030-39305161","Promoter (1-2kb)",-1593,0.710840519450989,-0.184542239007308,2.00158787210425e-18
"Krt8","chr15-102004746-102005635","Promoter (<=1kb)",-264,0.710573421389647,NA,NA
"Glrb","chr3-80912979-80914149","Promoter (<=1kb)",0,0.710159148137283,NA,NA
"Ccl2","chr11-82034481-82035685","Promoter (<=1kb)",0,0.709906086496941,-0.0873326203744085,1
"Me3","chr7-89632211-89633332","Promoter (<=1kb)",0,0.709700851041497,NA,NA
"Nos2","chr11-78922910-78923325","Promoter (1-2kb)",-1415,0.709555237895509,NA,NA
"Aga","chr8-53510989-53512276","Promoter (<=1kb)",0,0.709454383151052,0.0963678931479888,0.000135475423120096
"Plch1","chr3-63898221-63899810","Promoter (<=1kb)",0,0.709286368925672,NA,NA
"Max","chr12-76953932-76955690","Promoter (<=1kb)",0,0.709027623502845,0.0123335024290709,1
"Aqp7","chr4-41048746-41049469","Promoter (<=1kb)",-607,0.708056222105075,NA,NA
"Gstt2","chr10-75837273-75837723","Promoter (<=1kb)",0,0.707691946486538,NA,NA
"Gpc6","chr14-116925099-116927221","Promoter (<=1kb)",0,0.707170173487436,0.0354759825785751,1
"Mbd2","chr18-70578900-70579494","Promoter (1-2kb)",-1295,0.70711643329475,-0.00716745544293418,1
"Mast4","chr13-103333548-103334893","Promoter (<=1kb)",0,0.706970557277387,0.00577552368069734,1
"Map2k6","chr11-110398719-110399350","Promoter (<=1kb)",0,0.706925328529232,NA,NA
"Mir148a","chr6-51270105-51271416","Promoter (<=1kb)",-195,0.706771557809593,NA,NA
"Fez1","chr9-36832250-36834236","Promoter (<=1kb)",0,0.706374091014528,0.458842115552612,5.39143615982123e-102
"Zfp740","chr15-102204964-102205339","Promoter (<=1kb)",184,0.706164174041843,-0.0404065488597619,1
"G730013B05Rik","chr16-50528366-50530499","Promoter (<=1kb)",0,0.70605362571954,NA,NA
"Csgalnact1","chr8-68734404-68735848","Promoter (<=1kb)",0,0.706029496812107,NA,NA
"Akap7","chr10-25297632-25298154","Promoter (<=1kb)",-559,0.705490744223004,0.201161318965947,7.20797190002369e-26
"Hoxb5","chr11-96303065-96303355","Promoter (<=1kb)",-157,0.704351862993239,NA,NA
"Ddit4","chr10-59950573-59952796","Promoter (<=1kb)",0,0.7039724374201,0.282653577918994,1.56754679678933e-51
"R3hdm2","chr10-127420694-127421343","Promoter (<=1kb)",0,0.703907510981427,0.242567581406386,3.38263478771194e-14
"Lipg","chr18-74963191-74963481","Promoter (1-2kb)",-1928,0.703699866968899,NA,NA
"Gja3","chr14-57060015-57060333","Promoter (1-2kb)",-1915,0.703017933856602,NA,NA
"Car3","chr3-14869307-14870283","Promoter (<=1kb)",129,0.702956361567491,NA,NA
"Fkbp9","chr6-56848319-56849615","Promoter (<=1kb)",0,0.702547032936342,0.114959435759191,0.00327380214575321
"Acsf3","chr8-122774850-122776231","Promoter (<=1kb)",0,0.702135183769824,NA,NA
"Trappc3l","chr10-34035678-34037010","Promoter (<=1kb)",-587,0.702033459796962,NA,NA
"Nek4","chr14-30950792-30952174","Promoter (<=1kb)",0,0.701825893840821,0.0545184444429813,0.388184486587137
"Chrna10","chr7-102116641-102117300","Promoter (<=1kb)",0,0.701756103163773,NA,NA
"Tnn","chr1-160149034-160150184","Promoter (1-2kb)",-1146,0.70167174840189,NA,NA
"Vwf","chr6-125603193-125603611","Promoter (<=1kb)",0,0.70116033381007,NA,NA
"Pianp","chr6-124996353-124997216","Promoter (<=1kb)",0,0.70090637723688,NA,NA
"Galr2","chr11-116280908-116282622","Promoter (<=1kb)",0,0.700849404596127,NA,NA
"Gpsm1","chr2-26314237-26314543","Promoter (<=1kb)",-972,0.699358636591394,-0.546168999807076,5.98816665960353e-74
"Fam221a","chr6-49366757-49368131","Promoter (<=1kb)",0,0.698136949237736,NA,NA
"Limk2","chr11-3352842-3353338","Promoter (<=1kb)",-25,0.696735052899704,0.214237964678705,6.30127867154034e-20
"Fxyd3","chr7-31077735-31078383","Promoter (1-2kb)",-1031,0.69612099961105,NA,NA
"Septin8","chr11-53519260-53520922","Promoter (<=1kb)",0,0.695483445373359,NA,NA
"Sarm1","chr11-78496861-78498384","Promoter (<=1kb)",0,0.694770977797911,NA,NA
"Bmp4","chr14-46385444-46388939","Promoter (<=1kb)",0,0.694766185840786,0.211633121110469,6.62913965340769e-09
"Zfp36l1","chr12-80114181-80114611","Promoter (1-2kb)",-1168,0.694303419136876,0.315584790001606,1.0195401413376e-33
"Spata32","chr11-103217753-103218761","Promoter (<=1kb)",0,0.693698262883657,NA,NA
"Lrp2bp","chr8-46010361-46011104","Promoter (<=1kb)",0,0.693357472702197,NA,NA
"Stab2","chr10-86890238-86890746","Promoter (<=1kb)",59,0.693172609555562,NA,NA
"Tgfa","chr6-86194736-86195898","Promoter (<=1kb)",0,0.692825892568382,NA,NA
"Ntan1","chr16-13825521-13826765","Promoter (<=1kb)",-683,0.692691169515735,0.105250233599219,0.0351323454699905
"Olfm2","chr9-20726395-20728287","Promoter (<=1kb)",0,0.691369463310625,NA,NA
"Cnn2","chr10-79986939-79987271","Promoter (1-2kb)",-1313,0.691201873847118,-0.245955095783554,1.04048862517696e-14
"Snord123","chr15-32241660-32241925","Promoter (<=1kb)",0,0.690855025460765,NA,NA
"Palm","chr10-79792915-79795125","Promoter (<=1kb)",0,0.690210431416589,0.225029450177852,2.57424412902342e-36
"Ntpcr","chr8-125733782-125734955","Promoter (<=1kb)",0,0.689542591463146,0.139880122494567,2.27223378595128e-33
"Ttll11","chr2-35881696-35882433","Promoter (<=1kb)",0,0.689354082584236,NA,NA
"Tm4sf1","chr3-57293632-57295556","Promoter (<=1kb)",0,0.689056637674827,1.16126233583434,3.98478655300127e-229
"Hddc2","chr10-31312739-31314168","Promoter (<=1kb)",0,0.689006153397939,0.231060894537071,6.47526564948573e-27
"Htr1d","chr4-136424089-136425226","Promoter (<=1kb)",0,0.688685352147512,NA,NA
"Stx1a","chr5-135023092-135024103","Promoter (<=1kb)",0,0.687846460405872,NA,NA
"Zfp773","chr7-7136207-7136914","Promoter (<=1kb)",0,0.686916180183167,NA,NA
"Sp6","chr11-97018503-97019020","Promoter (<=1kb)",0,0.686624591000734,NA,NA
"Mroh3","chr1-136212706-136213183","Promoter (<=1kb)",0,0.686597301176462,NA,NA
"Ccdc88c","chr12-101028368-101029752","Promoter (<=1kb)",0,0.686163458398929,NA,NA
"Asb16","chr11-102266527-102267966","Promoter (<=1kb)",-777,0.685706149679687,NA,NA
"Hrct1","chr4-43726754-43729305","Promoter (<=1kb)",0,0.682839700287518,NA,NA
"Klhdc9","chr1-171360125-171361639","Promoter (<=1kb)",0,0.682448850090534,NA,NA
"Snhg11","chr2-158375500-158375823","Promoter (<=1kb)",0,0.682342968987666,NA,NA
"Rxfp3","chr15-11036301-11037995","Promoter (<=1kb)",0,0.682266157816272,NA,NA
"Arfgap1","chr2-180968884-180969514","Promoter (1-2kb)",-1526,0.681755306662182,-0.0517407601848457,1
"Sdk2","chr11-113810743-113811551","Promoter (<=1kb)",-320,0.681739431990375,NA,NA
"A730020E08Rik","chr6-61179623-61181215","Promoter (<=1kb)",0,0.681388325765382,NA,NA
"Tet1","chr10-62885586-62887544","Promoter (<=1kb)",0,0.681139748855197,NA,NA
"Kbtbd13","chr9-65392678-65393308","Promoter (1-2kb)",-1026,0.680385416748317,NA,NA
"Car13","chr3-14641084-14642200","Promoter (<=1kb)",0,0.680162879899651,NA,NA
"Sfmbt1","chr14-30714828-30717133","Promoter (<=1kb)",0,0.67963058484704,0.005961552766241,1
"Gm5069","chr1-180328818-180329714","Promoter (<=1kb)",-634,0.679507471039631,NA,NA
"Serpinb9b","chr13-33026524-33027559","Promoter (<=1kb)",0,0.678989181353448,NA,NA
"Tcf20","chr15-82901161-82901783","Promoter (1-2kb)",-1350,0.678633721618942,0.322961393288865,1.76484372583219e-27
"Ccdc6","chr10-70094589-70095720","Promoter (1-2kb)",-1401,0.678295388666656,0.241735294676633,2.03603993468637e-23
"Glt8d2","chr10-82688833-82690889","Promoter (<=1kb)",0,0.678198906823205,NA,NA
"Spryd4","chr10-128212773-128213346","Promoter (<=1kb)",-966,0.677156726835794,NA,NA
"Flot1","chr17-35829466-35830140","Promoter (<=1kb)",0,0.67704937324882,-0.0904281537567548,1
"Msx3","chr7-140048610-140049512","Promoter (<=1kb)",0,0.676725272404433,NA,NA
"Epb41","chr4-132074386-132075622","Promoter (<=1kb)",0,0.676625619283622,NA,NA
"Actl10","chr2-154552255-154552779","Promoter (<=1kb)",479,0.676084453897023,NA,NA
"Stac3","chr10-127499951-127501747","Promoter (<=1kb)",0,0.674561851437655,NA,NA
"Hpcal1","chr12-17688769-17689418","Promoter (1-2kb)",-1438,0.674189151325833,0.249602759566549,4.7624728227384e-40
"Tbkbp1","chr11-97152898-97153158","Promoter (1-2kb)",-1403,0.673669084194077,NA,NA
"Eef1a1","chr9-78488651-78489470","Promoter (<=1kb)",0,0.673196860084868,0.315674679793957,1.01335349307401e-138
"Rnf157","chr11-116411648-116413554","Promoter (<=1kb)",0,0.6725103037782,NA,NA
"Il11","chr7-4776654-4778562","Promoter (<=1kb)",0,0.672508954690398,NA,NA
"Ankrd1","chr19-36119424-36120515","Promoter (<=1kb)",0,0.670566422627007,0.143668972492992,4.68904340478405e-14
"Ubtf","chr11-102308753-102309709","Promoter (<=1kb)",0,0.670441491038122,-0.170207933447666,0.107080013972306
"Slc13a5","chr11-72265545-72267306","Promoter (<=1kb)",0,0.670127993619603,NA,NA
"Decr1","chr4-15944714-15945719","Promoter (<=1kb)",0,0.669996545055959,0.179607589242509,1.34795841721763e-16
"Ip6k2","chr9-108798443-108798949","Promoter (<=1kb)",256,0.669532469881729,0.0725162668595687,0.42719005259144
"Mitf","chr6-97805779-97807705","Promoter (<=1kb)",0,0.668351288747162,NA,NA
"Lad1","chr1-135818512-135819132","Promoter (<=1kb)",0,0.667646876893484,NA,NA
"Ifitm6","chr7-141016566-141017529","Promoter (<=1kb)",0,0.667417584894479,NA,NA
"Map3k5","chr10-20123294-20123759","Promoter (1-2kb)",-1042,0.666758430397879,NA,NA
"Matcap1","chr8-105290822-105291164","Promoter (<=1kb)",-958,0.666285406107894,NA,NA
"4931414P19Rik","chr14-54605695-54606347","Promoter (<=1kb)",0,0.666229464275643,NA,NA
"Pmaip1","chr18-66458162-66459266","Promoter (<=1kb)",0,0.665948566965283,NA,NA
"Klc3","chr7-19399272-19400178","Promoter (<=1kb)",0,0.664536088227784,NA,NA
"B130024G19Rik","chr7-70364768-70365143","Promoter (<=1kb)",-16,0.663971787909412,0.262470487455111,2.79962770375724e-63
"Entrep3","chr3-89186336-89187135","Promoter (<=1kb)",-241,0.663859653572756,NA,NA
"Bvht","chr18-61639357-61640059","Promoter (<=1kb)",0,0.663670309992453,NA,NA
"Lrrc61","chr6-48554047-48555643","Promoter (<=1kb)",0,0.662511855975255,NA,NA
"Nmrk2","chr10-81202305-81202700","Promoter (<=1kb)",-254,0.661574958917197,NA,NA
"Fndc5","chr4-129136458-129137127","Promoter (<=1kb)",0,0.661449309751704,NA,NA
"Sirt1","chr10-63326941-63327445","Promoter (1-2kb)",-1315,0.661288693138819,0.109405355774927,0.000425982690027832
"Fgf9","chr14-58070982-58071482","Promoter (<=1kb)",435,0.661183343257256,NA,NA
"Zfp617","chr8-71907256-71909265","Promoter (<=1kb)",0,0.659454034312737,-0.0487041803891196,1
"Bcr","chr10-75160369-75160895","Promoter (<=1kb)",9,0.659347275163451,0.350645320235121,1.9327470682534e-32
"Pld3","chr7-27542340-27543015","Promoter (<=1kb)",0,0.65853998204665,-0.133169127939433,0.00121776355712111
"Pllp","chr8-94695710-94696337","Promoter (<=1kb)",0,0.657989942874017,NA,NA
"Klhl5","chr5-65130380-65131832","Promoter (<=1kb)",0,0.657694992674212,-0.126343233122093,0.0255232495963118
"Txndc16","chr14-45218751-45221452","Promoter (<=1kb)",0,0.657522773964749,NA,NA
"Herpud1","chr8-94392159-94392421","Promoter (1-2kb)",-1110,0.657510866899321,0.175787039013102,2.27895256281331e-06
"Rnf126","chr10-79768444-79768678","Promoter (1-2kb)",-1492,0.657131704977626,0.118928372785011,0.000172554696783259
"Slco1a6","chr6-142185531-142186909","Promoter (<=1kb)",0,0.657115454849971,NA,NA
"Fam117a","chr11-95336477-95337768","Promoter (<=1kb)",0,0.656571581415045,NA,NA
"Fuom","chr7-140101770-140102702","Promoter (<=1kb)",0,0.654291495455817,NA,NA
"Gli2","chr1-118981625-118983152","Promoter (<=1kb)",0,0.65425017169623,0.0818936061816265,1
"Ptpn14","chr1-189860049-189861542","Promoter (1-2kb)",-1117,0.654064710807166,0.105409317483583,0.711758419454622
"Adgrb1","chr15-74514185-74514641","Promoter (1-2kb)",-1554,0.65307670218326,NA,NA
"Prss35","chr9-86742989-86743794","Promoter (<=1kb)",0,0.652624986762468,NA,NA
"Flt3l","chr7-45134552-45135172","Promoter (<=1kb)",0,0.651989587038524,NA,NA
"Cald1","chr6-34743409-34744264","Promoter (1-2kb)",-1688,0.650321893361725,-1.38675252717038,0
"Mcm2","chr6-88893565-88893808","Promoter (<=1kb)",0,0.650155071915572,-0.163918439067324,1
"Bace1","chr9-45851382-45851699","Promoter (1-2kb)",-1024,0.64984648190288,-0.178032172317606,0.00018682527426404
"Pde8a","chr7-81212314-81214397","Promoter (<=1kb)",0,0.647917104648077,0.185700508803661,1.84625898859256e-17
"Osbpl7","chr11-97050345-97051724","Promoter (<=1kb)",0,0.647822373663473,NA,NA
"Ipo4","chr14-55634897-55635916","Promoter (<=1kb)",0,0.64778576181418,0.138354414589764,3.8126818513219e-06
"Unc119","chr11-78347382-78347605","Promoter (<=1kb)",-330,0.647466226498302,0.0540867710936057,0.0150684139099013
"Galnt12","chr4-47091617-47092904","Promoter (<=1kb)",0,0.647160786620145,NA,NA
"Lcp1","chr14-75130240-75131695","Promoter (<=1kb)",0,0.646753559023282,NA,NA
"Tmem106a","chr11-101581749-101582824","Promoter (<=1kb)",0,0.646409811679091,NA,NA
"Mir6950","chr14-69690709-69693615","Promoter (<=1kb)",0,0.646097253867016,NA,NA
"Mfn2","chr4-147905833-147906821","Promoter (1-2kb)",-1129,0.646018773424613,-0.0757980983809824,1
"Rab6b","chr9-103110765-103112736","Promoter (<=1kb)",0,0.645834500690831,NA,NA
"Bcas2","chr3-103169836-103170069","Promoter (1-2kb)",-1586,0.645455717611435,0.0693891407833547,1
"Tcirg1","chr19-3905127-3905958","Promoter (<=1kb)",0,0.644860687679917,-0.11296493411439,1.38526463653431e-05
"Gm567","chr3-137288693-137289863","Promoter (<=1kb)",0,0.644532248117734,NA,NA
"Ntrk1","chr3-87794724-87795891","Promoter (<=1kb)",0,0.644064550686092,NA,NA
"Pde5a","chr3-122728632-122731168","Promoter (<=1kb)",0,0.644039649487356,NA,NA
"Gpd1l","chr9-114932736-114934238","Promoter (<=1kb)",0,0.643878164461997,NA,NA
"Trpm4","chr7-45305269-45305613","Promoter (<=1kb)",0,0.643740264888335,NA,NA
"Mt2","chr8-94171333-94173788","Promoter (<=1kb)",0,0.643617066366753,1.0056736680014,4.79136818068385e-171
"Gm12216","chr11-53849416-53850271","Promoter (<=1kb)",0,0.643583963471983,NA,NA
"Chct1","chr11-85169861-85170715","Promoter (<=1kb)",0,0.643373895169682,NA,NA
"Syt8","chr7-142435356-142435844","Promoter (<=1kb)",355,0.642330818359332,NA,NA
"Gm12925","chr4-123667375-123667765","Promoter (<=1kb)",0,0.642134287402985,NA,NA
"Rbfox3","chr11-118507874-118508240","Promoter (<=1kb)",-521,0.641895145849312,NA,NA
"Mterf2","chr10-85127225-85128833","Promoter (<=1kb)",0,0.641765938692555,NA,NA
"Nt5c","chr11-115490584-115492688","Promoter (<=1kb)",0,0.641607212038109,0.413374667405542,2.16721186334355e-64
"4732471J01Rik","chr7-25376373-25377862","Promoter (<=1kb)",0,0.640810119132903,NA,NA
"Atp6v1h","chr1-5069584-5070793","Promoter (<=1kb)",0,0.640284957908668,-0.0813998137676213,1
"Cybrd1","chr2-71117623-71118841","Promoter (<=1kb)",0,0.639961251825784,NA,NA
"Gda","chr19-21471930-21472883","Promoter (<=1kb)",0,0.639525976110819,NA,NA
"Enox1","chr14-77156199-77157928","Promoter (<=1kb)",0,0.639524428309824,NA,NA
"Nxph4","chr10-127534044-127535127","Promoter (<=1kb)",0,0.638723855905193,NA,NA
"Arhgef26","chr3-62338514-62340258","Promoter (<=1kb)",0,0.638644452022752,NA,NA
"Vwa8","chr14-78848462-78850304","Promoter (<=1kb)",0,0.63826512082256,0.156443700354071,7.71812591696313e-06
"Penk","chr4-4138016-4139110","Promoter (<=1kb)",0,0.63781295918648,NA,NA
"Plcd1","chr9-119087957-119088818","Promoter (<=1kb)",0,0.637798620324201,NA,NA
"Obsl1","chr1-75487100-75488170","Promoter (<=1kb)",0,0.637474169850297,-0.156587024813602,2.30891309944032e-05
"Zfp819","chr7-43606799-43607573","Promoter (<=1kb)",0,0.636844154486582,NA,NA
"Akr1c19","chr13-4244816-4245638","Promoter (<=1kb)",0,0.636671063647085,NA,NA
"Npw","chr17-24657964-24658561","Promoter (<=1kb)",0,0.635480786694113,NA,NA
"Mettl6","chr14-31493937-31496510","Promoter (<=1kb)",0,0.634349180262797,0.0877542524317565,0.0874595218260928
"Macrod1","chr19-7056135-7058382","Promoter (<=1kb)",0,0.634083678557197,0.136108971893782,1.16660895918408e-18
"Myo7a","chr7-98120139-98120524","Promoter (<=1kb)",-615,0.633747620680729,NA,NA
"Colgalt2","chr1-152399547-152400837","Promoter (<=1kb)",0,0.633533914440782,NA,NA
"Garin1b","chr6-29316790-29318241","Promoter (<=1kb)",-899,0.633417201302502,NA,NA
"Madcam1","chr10-79663911-79664416","Promoter (<=1kb)",-143,0.633354654195198,NA,NA
"Dock5","chr14-67932438-67934340","Promoter (<=1kb)",0,0.633234638353632,0.0412933426319448,1
"Fancg","chr4-43012005-43012567","Promoter (1-2kb)",-1517,0.632937018034506,NA,NA
"Dmrt3","chr19-25610018-25611310","Promoter (<=1kb)",0,0.631862549015355,NA,NA
"Map3k6","chr4-133250004-133250966","Promoter (<=1kb)",0,0.631532460074203,NA,NA
"Smyd2","chr1-189888685-189889416","Promoter (<=1kb)",0,0.6305932725669,0.0918252799988885,0.0585041762169623
"Abhd15","chr11-77514508-77515518","Promoter (<=1kb)",0,0.630108734937185,NA,NA
"Mapkbp1","chr2-120011456-120011786","Promoter (<=1kb)",0,0.62956590539375,-0.215295297450413,2.00555530057289e-18
"Krt10","chr11-99385410-99386843","Promoter (<=1kb)",0,0.629007407477898,-0.0470760510329328,1
"Wdr81","chr11-75454076-75455058","Promoter (<=1kb)",0,0.628989916551365,NA,NA
"Rnf135","chr11-80183265-80184590","Promoter (<=1kb)",0,0.628950431536673,NA,NA
"Sdc3","chr4-130791783-130793078","Promoter (<=1kb)",0,0.628886006504512,0.253905353605389,6.08896863963016e-41
"Gm20517","chr17-47672097-47673161","Promoter (<=1kb)",0,0.628418593964053,NA,NA
"Ccdc184","chr15-98167057-98168246","Promoter (<=1kb)",0,0.627763341175405,NA,NA
"Efhc1","chr1-20950884-20952210","Promoter (<=1kb)",0,0.627244599895344,NA,NA
"Ybx2","chr11-69935160-69936272","Promoter (<=1kb)",0,0.625755220984206,NA,NA
"Nckap1l","chr15-103476698-103477487","Promoter (1-2kb)",-1648,0.625570635362025,NA,NA
"Pbk","chr14-65804780-65806971","Promoter (<=1kb)",0,0.625407812178455,0.0589951508856187,1
"Snhg16","chr11-116672586-116672900","Promoter (<=1kb)",0,0.624895031216708,NA,NA
"Mrpl42","chr10-95500666-95502137","Promoter (<=1kb)",0,0.624543219849193,0.213888225432189,1.01287612154561e-13
"Ern1","chr11-106486926-106488470","Promoter (<=1kb)",0,0.624191268499299,0.081100822213126,0.0380376228637599
"Guk1","chr11-59190948-59192518","Promoter (<=1kb)",0,0.624082910655545,0.358573513468814,5.33783956706043e-52
"Abl1","chr2-31757352-31758121","Promoter (1-2kb)",-1822,0.623769731055777,-0.096331820479309,1
"Traf3ip2","chr10-39639293-39640202","Promoter (<=1kb)",-932,0.623757620668015,0.0109784294374176,1
"Tmem151a","chr19-5084719-5085744","Promoter (<=1kb)",0,0.623216928992653,NA,NA
"Hbq1a","chr11-32299702-32300229","Promoter (<=1kb)",0,0.623101900144521,NA,NA
"Trim33","chr3-103308763-103309887","Promoter (1-2kb)",-1552,0.622511277022648,-0.0268596626026802,1
"Asgr1","chr11-70055446-70056097","Promoter (<=1kb)",0,0.622041588478512,NA,NA
"Gm15638","chr16-45945049-45947052","Promoter (<=1kb)",0,0.621799212970419,NA,NA
"Stag3","chr5-138279224-138280682","Promoter (<=1kb)",0,0.621650260555327,NA,NA
"Adcy7","chr8-88272199-88272808","Promoter (<=1kb)",0,0.621378615138514,NA,NA
"Ube2g2","chr10-77621698-77622787","Promoter (<=1kb)",0,0.620925331057104,0.0825896541813408,0.163966949734235
"Dicer1","chr12-104699667-104700631","Promoter (<=1kb)",0,0.620737762052064,-0.038535525918957,1
"Zbtb32","chr7-30599608-30600430","Promoter (<=1kb)",-699,0.620376366460124,NA,NA
"Gaa","chr11-119267099-119268972","Promoter (<=1kb)",0,0.619864494905801,-0.0218001421225862,1
"Rcn3","chr7-45091118-45092633","Promoter (<=1kb)",0,0.619750754558552,0.1890503679597,1.79145992709802e-18
"Rgs20","chr1-5018527-5019723","Promoter (<=1kb)",0,0.618861124997287,NA,NA
"Yeats4","chr10-117216544-117217656","Promoter (<=1kb)",0,0.618616170909214,0.143835524145605,6.07119017555826e-10
"Ttc27","chr17-74769971-74771275","Promoter (<=1kb)",0,0.618480556308201,-0.00998943524224905,1
"Ucp2","chr7-100492810-100494227","Promoter (<=1kb)",0,0.618236105546612,0.177844678823137,1.02473004535769e-50
"Acer2","chr4-86873636-86874998","Promoter (<=1kb)",0,0.618044534509749,NA,NA
"Snhg15","chr11-6527100-6527507","Promoter (<=1kb)",252,0.617683095460606,0.175365939754631,2.50267524460934e-21
"Asxl1","chr2-153348011-153348660","Promoter (<=1kb)",208,0.616010966463624,-0.335301737074235,1.7550371823301e-27
"Med25","chr7-44882828-44883349","Promoter (<=1kb)",0,0.615913874946837,0.140127514832786,3.6034377894441e-06
"Neurl4","chr11-69900072-69902402","Promoter (<=1kb)",0,0.615480137718698,NA,NA
"Col7a1","chr9-108982503-108982759","Promoter (<=1kb)",0,0.615353370382447,-0.248296443552383,3.74331223464059e-45
"Dvl2","chr11-70000219-70001118","Promoter (<=1kb)",0,0.615100832435094,0.0702926389102267,0.00074198691370439
"Tal2","chr4-53779136-53780165","Promoter (<=1kb)",0,0.615044767532166,NA,NA
"Podnl1","chr8-84125420-84126242","Promoter (<=1kb)",0,0.614690213688796,NA,NA
"Mef2c","chr13-83523354-83524980","Promoter (<=1kb)",0,0.613971240997953,0.11735197199865,1.22758533304286e-06
"Edaradd","chr13-12519288-12520667","Promoter (<=1kb)",0,0.613805967676621,NA,NA
"Marchf6","chr15-31472790-31473510","Promoter (<=1kb)",-799,0.613479803596237,NA,NA
"Ykt6","chr11-5954962-5956299","Promoter (<=1kb)",0,0.613376162987485,0.0409996473960517,1
"Wdr17","chr8-54723927-54724946","Promoter (<=1kb)",0,0.613085515266625,NA,NA
"Nherf4","chr9-44248821-44249812","Promoter (<=1kb)",124,0.612813336493955,NA,NA
"Ush1g","chr11-115321723-115322629","Promoter (<=1kb)",0,0.612609095558969,NA,NA
"Nup210","chr6-91116012-91117391","Promoter (<=1kb)",0,0.612530859255944,0.0782421328246024,0.726397291621491
"Kdm4b","chr17-56393782-56394235","Promoter (<=1kb)",0,0.6125281965645,NA,NA
"Slc19a1","chr10-77032483-77034421","Promoter (<=1kb)",0,0.612328005836378,0.108795436088051,1.62552950561715e-09
"Ppp1r14a","chr7-29288565-29289514","Promoter (<=1kb)",0,0.612013611802809,NA,NA
"Cdc20b","chr13-113034903-113035477","Promoter (<=1kb)",0,0.611936919794593,NA,NA
"Rab11fip4","chr11-79660187-79661256","Promoter (<=1kb)",0,0.610467786934853,NA,NA
"Arhgdib","chr6-136940054-136941975","Promoter (<=1kb)",0,0.610376316067084,NA,NA
"Wsb2","chr5-117359616-117359995","Promoter (1-2kb)",-1027,0.6103432648589,-0.204414257680432,3.5474061929071e-06
"Dmpk","chr7-19085698-19086296","Promoter (<=1kb)",-204,0.609633824353629,NA,NA
"Llgl2","chr11-115823540-115824318","Promoter (<=1kb)",0,0.608767807694235,NA,NA
"Tmem101","chr11-102155538-102156818","Promoter (<=1kb)",0,0.608582122369006,0.0920452474263622,1.50579396224298e-08
"Itm2b","chr14-73384373-73385829","Promoter (<=1kb)",0,0.608499341037065,-0.0374857166160871,1
"Gigyf1","chr5-137518489-137518774","Promoter (<=1kb)",0,0.607615815293097,0.0580537742215917,0.0686103064462786
"Insig2","chr1-121329358-121329728","Promoter (1-2kb)",-1334,0.607289798133225,-0.181863118644116,2.18671928320603e-09
"Crppa","chr12-36380101-36382374","Promoter (<=1kb)",0,0.606723613832588,NA,NA
"Septin3","chr15-82274712-82275770","Promoter (<=1kb)",0,0.605390289197211,NA,NA
"Tcaf2","chr6-42644702-42645589","Promoter (<=1kb)",0,0.604635910523902,NA,NA
"Urgcp","chr11-5742151-5742401","Promoter (1-2kb)",-1001,0.604589472092022,0.142805036050195,6.26723080670246e-06
"Lingo3","chr10-80843445-80844257","Promoter (<=1kb)",0,0.604514551076547,NA,NA
"Gpr146","chr5-139377517-139378384","Promoter (<=1kb)",0,0.603621744572261,NA,NA
"Kcnn3","chr3-89519776-89521699","Promoter (<=1kb)",0,0.603525369087244,NA,NA
"Znrf3","chr11-5380191-5382208","Promoter (<=1kb)",0,0.602627712484364,0.000805848647877361,1
"Fbf1","chr11-116166614-116168471","Promoter (<=1kb)",0,0.601693621251185,0.091551267844066,0.388319520774113
"Crem","chr18-3280373-3281936","Promoter (<=1kb)",0,0.60126139117081,0.0500032158861234,1
"Gh","chr11-106302540-106302991","Promoter (<=1kb)",-675,0.600452086644576,NA,NA
"Rab7b","chr1-131688275-131689189","Promoter (<=1kb)",0,0.600313731188189,NA,NA
"Peak1","chr9-56244024-56244841","Promoter (<=1kb)",0,0.600004557134449,-0.126816185609288,0.00120839899082038
"Tmem63a","chr1-180945584-180945930","Promoter (<=1kb)",0,0.599963760800263,-0.138170935328492,2.22396279101127e-05
"Ppp3cb","chr14-20502845-20503496","Promoter (<=1kb)",274,0.599942278048122,-0.137004866845602,1
"Zfp111","chr7-24207209-24208481","Promoter (<=1kb)",0,0.599051453069687,NA,NA
"Slx9","chr10-77515094-77517367","Promoter (<=1kb)",0,0.598197938862921,NA,NA
"Rgs17","chr10-5920993-5923393","Promoter (<=1kb)",0,0.59816511931274,NA,NA
"Ttc23l","chr15-10559831-10560386","Promoter (1-2kb)",-1163,0.598073744854001,NA,NA
"Ggt1","chr10-75585482-75586602","Promoter (<=1kb)",377,0.597764244737752,NA,NA
"Pdgfrb","chr18-61044577-61045512","Promoter (<=1kb)",0,0.597393026182421,0.466928993065498,3.69621964829642e-49
