Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr17	25187819	25188276	25188059.0	38	12	3	0.0	0.0001518427987963	1.819828371028524e-05	1819.828371028524	6.289496069851143e-06	628.9496069851143	1190.8787640434095	0.0	NM_001197024	Unkl	+	124	NM_183150	BC003965	+	-158
chr17	25374092	25374495	25374292.0	15	2	2	7.771561172376097e-16	1.2982971207886608e-05	7.183533043533647e-06	718.3533043533647	1.0482493449751903e-06	104.82493449751904	613.5283698558457	1.0560395960907218e-12	NM_012034	Tpsg1	+	0	NM_010781	Tpsb2	+	-6001
chr17	25579354	25579757	25579554.0	9	1	1	1.0867973188055656e-10	0.0009678583861842	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	8.953958660044764e-08	NM_029624	Lmf1	+	0	NR_045176	2810468N07Rik	+	-4312
chr17	25756961	25757364	25757161.0	20	7	2	0.0	0.0064629435501885	9.578044058044865e-06	957.8044058044862	3.668872707413167e-06	366.8872707413167	590.9171350631696	0.0	NM_018857	Msln	-	-2635	NM_177822	Mslnl	+	-8632
chr17	25907494	25908090	25907806.0	34	8	5	0.0	4.461177227632618e-07	1.6282674898676266e-05	1628.2674898676266	4.192997379900762e-06	419.2997379900762	1208.9677518775504	0.0	NM_139154	Rab40c	-	0	NR_028042	Gm10012	-	-5197
chr17	26069920	26070046	26069843.0	8	3	1	2.431755019571824e-09	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	1.7043138472466967e-06	NM_001162868	Rab11fip3	-	-467	NM_011933	Decr2	-	11165
chr17	26243339	26243742	26243539.0	16	5	2	3.774758283725532e-15	0.0008411021430626	7.66243524643589e-06	766.243524643589	2.6206233624379764e-06	262.06233624379763	504.1811883997914	4.821384830552613e-12	NM_207217	Fam234a	-	0	NR_037906	Luc7l	+	9168
chr17	26618328	26618858	26618655.0	39	16	4	0.0	0.0001459710281705	1.867718591318748e-05	1867.718591318748	8.385994759801524e-06	838.5994759801524	1029.1191153385955	0.0	NM_026170	Ergic1	+	0	NM_025272	Atp6v0e	+	57538
chr17	26619047	26619450	26619247.0	7	2	1	1.253956586344529e-07	0.0204490800896333	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	6.977861899205833e-05	NM_026170	Ergic1	+	0	NM_025272	Atp6v0e	+	56946
chr17	26715080	26715513	26715280.0	25	3	2	0.0	2.1350365919659e-11	1.1972555072556078e-05	1197.255507255608	1.5723740174627858e-06	157.23740174627858	1040.0181055093294	0.0	NM_029870	Crebrf	+	137	NM_025272	Atp6v0e	+	-15435
chr17	27055853	27056383	27056180.0	15	7	7	1.4137778914236065e-07	0.0297300199055072	7.183533043533647e-06	718.3533043533647	3.668872707413167e-06	366.8872707413167	351.466033612048	7.805728394994643e-05	NM_080553	Itpr3	+	921	NM_027544	Ggnbp1	+	-19476
chr17	27131117	27131520	27131317.0	18	5	1	0.0	8.639744419414175e-05	8.620239652240376e-06	862.0239652240376	2.6206233624379764e-06	262.06233624379763	599.96162898024	0.0	NM_026063	Uqcc2	-	0	NM_080553	Itpr3	+	-8895
chr17	27819714	27820117	27819914.0	8	2	1	2.1419926943266887e-09	0.0204490800896333	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	1.5133586240162391e-06	NM_001044719	D17Wsu92e	-	0	NM_011432	Snrpc	+	19970
chr17	28025673	28026076	28025873.0	31	4	3	0.0	1.6243117961778353e-11	1.4845968289969536e-05	1484.5968289969535	2.096498689950381e-06	209.6498689950381	1274.9469600019156	0.0	NM_001286041	Anks1	+	0	NM_013687	Tcp11	-	40347
chr17	28117796	28118199	28117996.0	22	6	1	0.0	6.985313265106541e-05	1.0535848463849348e-05	1053.584846384935	3.144748034925572e-06	314.4748034925572	739.1100428923778	0.0	NR_039557	Mir5098	-	9152	NM_001004366	Scube3	+	24327
chr17	28502097	28502500	28502297.0	13	1	1	1.1102230246251563e-16	2.61736535778212e-08	6.225728637729161e-06	622.5728637729161	5.241246724875953e-07	52.412467248759526	570.1603965241566	1.597672112132178e-13	NM_010220	Fkbp5	-	-15949	NM_026290	Armc12	+	28361
chr17	28522581	28523284	28522931.0	16	3	4	8.836265052991621e-13	2.257572101649341e-05	7.66243524643589e-06	766.243524643589	1.5723740174627858e-06	157.23740174627858	609.0061228973104	9.014825993634763e-10	NM_026290	Armc12	+	7577	NM_001034871	Clpsl2	+	26203
chr17	28692264	28692667	28692713.0	12	0	5	1.0578976872288592e-07	0.0	5.746826434826917e-06	574.6826434826918	0.0	0.0	574.6826434826918	5.946308760688158e-05	NM_011951	Mapk14	+	0	NM_001290320	Slc26a8	-	-2278
chr17	30008227	30008630	30008427.0	15	3	1	0.0	9.665392903235316e-05	7.183533043533647e-06	718.3533043533647	1.5723740174627858e-06	157.23740174627858	561.1159026070861	0.0	NM_148926	Zfand3	+	0	NM_001081160	Mdga1	-	-120346
chr17	30439928	30440331	30440128.0	8	0	2	6.915544803476337e-10	1.2748987421318247e-09	3.831217623217945e-06	383.1217623217945	0.0	0.0	383.1217623217945	5.191503252658952e-07	NM_027060	Btbd9	-	0	NR_030688	Gm6402	-	-43631
chr17	31565532	31565935	31566004.0	29	7	3	0.0	1.7779462593958684e-05	1.3888163884165051e-05	1388.816388416505	3.668872707413167e-06	366.8872707413167	1021.9291176751884	0.0	NM_016670	Pknox1	+	0	NM_001083891	Ndufv3	+	-34208
chr17	31568031	31568241	31568231.0	7	1	3	1.3253900057463852e-06	0.0054352934612392	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	0.0006318642617272	NM_016670	Pknox1	+	0	NM_001083891	Ndufv3	+	-36707
chr17	32169843	32170246	32170043.0	8	3	3	9.490452657079372e-08	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	5.366212599772668e-05	NM_008716	Notch3	-	-2992	NM_001033163	Ephx3	-	13389
chr17	32283200	32283769	32283400.0	7	2	3	5.874223160118319e-07	0.0204490800896333	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	0.0002957314184736	NM_001286630	Brd4	-	0	NR_131219	Akap8	-	19903
chr17	32349627	32350030	32349766.5	8	2	2	1.211815092716506e-09	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	8.840557710328497e-07	NM_017476	Akap8l	-	0	NM_212438	Wiz	-	4020
chr17	33780236	33780639	33780436.0	8	1	2	4.963377486788545e-09	0.0001488286224241	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	3.33157689752808e-06	NM_020581	Angptl4	-	0	NM_008997	Rab11b	-	-19751
chr17	33781878	33782281	33782078.0	13	1	1	0.0	2.61736535778212e-08	6.225728637729161e-06	622.5728637729161	5.241246724875953e-07	52.412467248759526	570.1603965241566	0.0	NM_020581	Angptl4	-	-304	NM_008997	Rab11b	-	-21393
chr17	34121918	34122321	34122118.0	10	1	1	4.007905118896815e-14	2.427052152143005e-06	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	4.647332981407478e-11	NM_001204973	Brd2	-	0	NM_010238	Brd2	-	-172
chr17	34587755	34588158	34588305.0	39	19	4	0.0	0.0003595949630238	1.867718591318748e-05	1867.718591318748	9.95836877726431e-06	995.836877726431	871.8817135923172	0.0	NM_010929	Notch4	+	0	NM_134116	Gpsm3	+	1298
chr17	34588105	34588508	34588305.0	39	19	4	0.0	0.0003595949630238	1.867718591318748e-05	1867.718591318748	9.95836877726431e-06	995.836877726431	871.8817135923172	0.0	NM_010929	Notch4	+	0	NM_134116	Gpsm3	+	1298
chr17	34626912	34627438	34627235.0	11	4	2	9.960032798517203e-11	0.0034101597812783	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	8.246693556464875e-08	NM_001302395	Ppt2	-	0	NM_030890	Prrt1	+	2248
chr17	34894262	34894725	34894462.0	20	4	2	0.0	7.507888644120443e-08	9.578044058044865e-06	957.8044058044862	2.096498689950381e-06	209.6498689950381	748.1545368094481	0.0	NM_198886	Zbtb12	+	0	NM_001286575	Ehmt2	+	3767
chr17	35001922	35002419	35002216.0	30	19	2	0.0	0.0207374846903209	1.4367066087067296e-05	1436.7066087067294	9.95836877726431e-06	995.836877726431	440.8697309802984	0.0	NM_011690	Vars	+	0	NM_033075	D17H6S56E-5	-	-1177
chr17	35135351	35135754	35135551.0	10	1	1	2.255251541072312e-11	2.640985498070237e-07	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	1.9949841446503885e-08	NM_001252468	Bag6	+	0	NM_018816	Apom	-	-3600
chr17	35163875	35164278	35164075.0	10	5	1	2.2388757514590907e-11	0.0356013376959445	4.789022029022432e-06	478.9022029022431	2.6206233624379764e-06	262.06233624379763	216.8398666584455	1.9814525073717148e-08	NM_001199044	Prrc2a	-	0	NM_019467	Aif1	-	6714
chr17	35549269	35549672	35549469.0	23	5	3	0.0	4.669720865546624e-07	1.1014750666751591e-05	1101.4750666751593	2.6206233624379764e-06	262.06233624379763	839.4127304313616	0.0	NM_001008424	Cdsn	+	2456	NM_020576	Psors1c2	+	-14405
chr17	35699953	35700356	35700153.0	9	0	1	1.432571061776855e-09	2.26929586233382e-13	4.310119826120188e-06	431.0119826120188	0.0	0.0	431.0119826120188	1.0345570085820763e-06	NM_001198833	Ddr1	-	0	NM_010364	Gtf2h4	-	-26211
chr17	35771335	35771770	35771535.0	27	12	3	0.0	0.0033619980685378	1.2930359478360565e-05	1293.0359478360565	6.289496069851143e-06	628.9496069851143	664.0863408509422	0.0	NR_045459	4833427F10Rik	+	680	NM_133662	Ier3	+	49943
chr17	35866053	35866456	35866253.0	10	3	1	8.309208876511319e-11	0.0046832316286579	4.789022029022432e-06	478.9022029022431	1.5723740174627858e-06	157.23740174627858	321.66480115596454	6.939212006250051e-08	NM_001146711	Ppp1r18	+	0	NM_175242	Ppp1r18	+	159
chr17	36023800	36024203	36024000.0	12	3	1	1.2567724638756772e-13	0.0003834082826424	5.746826434826917e-06	574.6826434826918	1.5723740174627858e-06	157.23740174627858	417.4452417364132	1.3902820192019376e-10	NR_015618	A930015D03Rik	+	0	NM_008207	H2-T24	-	-3241
chr17	36271663	36272282	36271863.0	20	3	3	0.0	9.482797880266958e-10	9.578044058044865e-06	957.8044058044862	1.5723740174627858e-06	157.23740174627858	800.5670040582077	0.0	NM_024468	Trim39	-	0	NM_178281	Trim39	-	-231
chr17	36958119	36958522	36958319.0	8	1	1	7.742695373735843e-13	2.0123945261962817e-05	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	7.925571423374988e-10	NM_023162	Znrd1	-	0	NM_029602	Znrd1as	+	70
chr17	39847396	39847928	39847725.0	139	91	6	0.0	2.896701766452736e-06	6.65674062034118e-05	6656.740620341179	4.769534519637117e-05	4769.534519637117	1887.206100704062	0.0	NR_046233	Rn45s	+	0	NM_001256051	Esp38	+	102119
chr17	39847834	39848401	39847725.0	139	91	6	0.0	2.896701766452736e-06	6.65674062034118e-05	6656.740620341179	4.769534519637117e-05	4769.534519637117	1887.206100704062	0.0	NR_046233	Rn45s	+	0	NM_001256051	Esp38	+	102119
chr17	42315606	42316249	42315877.0	35	15	3	0.0	4.546431449525823e-05	1.676157710157851e-05	1676.157710157851	7.86187008731393e-06	786.1870087313929	889.970701426458	0.0	NM_028474	Ptchd4	+	0	NM_181753	Opn5	-	240534
chr17	42875761	42876293	42876090.0	32	17	2	0.0	0.016208152664542	1.532487049287178e-05	1532.487049287178	8.91011943228912e-06	891.011943228912	641.4751060582661	0.0	NM_009847	Cd2ap	-	0	NM_001033493	Adgrf2	-	-133583
chr17	43535005	43535408	43535205.0	12	5	3	2.9531932455029164e-14	0.01560102110033	5.746826434826917e-06	574.6826434826918	2.6206233624379764e-06	262.06233624379763	312.62030723889416	3.466662576941187e-11	NM_001254953	Ankrd66	-	0	NM_008585	Mep1a	-	-31968
chr17	43567903	43568306	43568103.0	15	6	1	0.0	0.0100115104807754	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	0.0	NM_013737	Pla2g7	+	145	NR_045445	1700071M16Rik	-	20034
chr17	44238986	44239389	44239186.0	8	0	1	3.2033484753668517e-09	2.26929586233382e-13	3.831217623217945e-06	383.1217623217945	0.0	0.0	383.1217623217945	2.206914850556996e-06	NM_172621	Clic5	+	0	NM_199016	Enpp4	-	-133179
chr17	44615090	44615606	44615403.0	13	4	3	1.4091308120356414e-09	5.842106147013748e-05	6.225728637729161e-06	622.5728637729161	2.096498689950381e-06	209.6498689950381	412.922994777878	1.018697306598228e-06	NR_073425	Runx2	-	0	NM_178652	Supt3	+	161565
chr17	44733725	44734128	44733925.0	19	12	1	0.0	0.0134378759578043	9.09914185514262e-06	909.914185514262	6.289496069851143e-06	628.9496069851143	280.9645785291476	0.0	NR_073425	Runx2	-	0	NM_178652	Supt3	+	43043
chr17	44735770	44736173	44735970.0	14	0	1	2.220446049250313e-16	0.0	6.704630840631404e-06	670.4630840631404	0.0	0.0	670.4630840631404	3.1291491137361173e-13	NR_073425	Runx2	-	0	NM_178652	Supt3	+	40998
chr17	44738261	44738664	44738461.0	29	18	1	0.0	0.0028272461761414	1.3888163884165051e-05	1388.816388416505	9.434244104776716e-06	943.4244104776716	445.3919779388336	0.0	NR_073392	Runx2	-	0	NM_001145920	Runx2	-	-1614
chr17	44776294	44776697	44776494.0	24	17	5	1.1102230246251563e-16	0.0228594314716679	1.1493652869653836e-05	1149.3652869653836	8.91011943228912e-06	891.011943228912	258.35334373647163	1.597672112132178e-13	NR_073392	Runx2	-	0	NM_178652	Supt3	+	351
chr17	45086993	45087510	45087193.0	22	13	4	1.1102230246251563e-16	0.0044744010167154	1.0535848463849348e-05	1053.584846384935	6.813620742338739e-06	681.3620742338738	372.2227721510611	1.597672112132178e-13	NM_178652	Supt3	+	0	NM_029257	4930564C03Rik	-	-206109
chr17	45433446	45433849	45433646.0	9	3	1	1.0398348848639216e-11	0.0388042055082002	4.310119826120188e-06	431.0119826120188	1.5723740174627858e-06	157.23740174627858	273.77458086574023	9.538268473703776e-09	NM_152810	Cdc5l	-	0	NM_027649	Spats1	-	15088
chr17	45553261	45553664	45553461.0	13	5	1	0.0	0.0356013376959445	6.225728637729161e-06	622.5728637729161	2.6206233624379764e-06	262.06233624379763	360.51052752911846	0.0	NM_001304956	Nfkbie	+	2036	NM_001013749	Tmem151b	-	-3585
chr17	45574565	45574968	45574765.0	10	1	2	1.2594636444873686e-10	2.0123945261962817e-05	4.789022029022432e-06	478.9022029022431	5.241246724875953e-07	52.412467248759526	426.4897356534836	1.029494663249209e-07	NM_008302	Hsp90ab1	-	-1305	NM_028662	Slc35b2	+	-6897
chr17	46556197	46556600	46556397.0	22	5	1	0.0	7.047848476382512e-06	1.0535848463849348e-05	1053.584846384935	2.6206233624379764e-06	262.06233624379763	791.5225101411373	0.0	NM_020493	Srf	-	-36	NR_105942	Mir6976	-	-2309
chr17	46556729	46557225	46556970.0	23	11	7	1.2145839889399213e-13	0.0191836839932476	1.1014750666751591e-05	1101.4750666751593	5.7653713973635484e-06	576.5371397363548	524.9379269388045	1.3460438958136355e-10	NM_020493	Srf	-	-568	NR_105942	Mir6976	-	-2841
chr17	46994966	46995369	46995166.0	10	3	1	6.279754494187273e-12	0.0046832316286579	4.789022029022432e-06	478.9022029022431	1.5723740174627858e-06	157.23740174627858	321.66480115596454	5.903828525526369e-09	NM_001177374	Ubr2	-	0	NM_008938	Prph2	+	-70041
chr17	47141725	47142368	47142165.0	15	1	4	1.6647905276556685e-11	2.0018564583779155e-10	7.183533043533647e-06	718.3533043533647	5.241246724875953e-07	52.412467248759526	665.9408371046052	1.4957169749939123e-08	NM_001097623	Trerf1	+	0	NM_172622	Trerf1	+	87862
chr17	47371379	47371782	47371579.0	21	10	7	2.7755575615628917e-15	0.0155993689184086	1.0056946260947106e-05	1005.6946260947104	5.241246724875953e-06	524.1246724875953	481.5699536071153	3.595137821670257e-12	NM_001146212	Mrps10	+	0	NM_001097623	Trerf1	+	-8937
chr17	47508062	47508472	47508269.0	7	3	2	6.014801032794281e-07	0.0388042055082002	3.352315420315702e-06	335.2315420315702	1.5723740174627858e-06	157.23740174627858	177.99414028529162	0.0003024494231834	NM_001081636	Ccnd3	+	0	NM_022015	Taf8	-	-5776
chr17	49456242	49456645	49456442.0	11	0	1	0.0	2.55351295663786e-15	5.267924231924674e-06	526.7924231924675	0.0	0.0	526.7924231924675	0.0	NM_001008231	Daam2	-	0	NM_028464	Mocs1	+	-813
chr17	53479891	53480410	53480091.0	11	4	8	5.1007753576470805e-11	0.0095402682407025	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	4.3629302283042846e-08	NM_025887	Rab5a	+	0	NM_172497	Efhb	-	-16571
chr17	53584317	53584504	53584667.0	14	7	5	0.0	0.0297300199055072	6.704630840631404e-06	670.4630840631404	3.668872707413167e-06	366.8872707413167	303.5758133218237	0.0	NM_020005	Kat2b	+	0	NM_173449	Pp2d1	-	-44867
chr17	56326416	56326819	56326616.0	8	1	2	5.132585056966121e-08	0.0001488286224241	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	3.0176347088093703e-05	NM_172132	Kdm4b	+	0	NM_001111079	Uhrf1	+	-2931
chr17	57275625	57276028	57275825.0	12	1	1	0.0	2.640985498070237e-07	5.746826434826917e-06	574.6826434826918	5.241246724875953e-07	52.412467248759526	522.2701762339323	0.0	NM_001163816	Vav1	+	3072	NM_134125	Trip10	+	-11929
chr17	64113433	64113836	64113640.0	17	4	4	1.4432899320127035e-14	6.620792068701142e-06	8.141337449338133e-06	814.1337449338133	2.096498689950381e-06	209.6498689950381	604.4838759387752	1.746318065999197e-11	NM_001037997	Fer	+	0	NR_130982	1110058D11Rik	-	-62762
chr17	64332596	64333021	64332796.0	20	11	5	0.0	0.0191836839932476	9.578044058044865e-06	957.8044058044862	5.7653713973635484e-06	576.5371397363548	381.26726606813145	0.0	NM_001025309	Pja2	-	-714	NR_105848	Mir6420	+	107785
chr17	65782628	65783031	65782581.0	19	7	4	0.0	0.0011126600449447	9.09914185514262e-06	909.914185514262	3.668872707413167e-06	366.8872707413167	543.0269147729452	0.0	NM_146081	Ppp4r1	+	324	NM_133685	Rab31	-	-9383
chr17	66123380	66123783	66123733.5	21	7	3	0.0	0.00042585639967	1.0056946260947106e-05	1005.6946260947104	3.668872707413167e-06	366.8872707413167	638.8073553533939	0.0	NM_001348292	Ddx11	+	0	NM_026833	Washc1	+	-2878
chr17	66123687	66124090	66123733.5	21	7	3	0.0	0.00042585639967	1.0056946260947106e-05	1005.6946260947104	3.668872707413167e-06	366.8872707413167	638.8073553533939	0.0	NM_001348292	Ddx11	+	0	NM_026833	Washc1	+	-2878
chr17	66124130	66124297	66124352.0	31	14	8	0.0	0.0028584927510295	1.4845968289969536e-05	1484.5968289969535	7.337745414826334e-06	733.7745414826334	750.8222875143204	0.0	NM_001348292	Ddx11	+	0	NM_026833	Washc1	+	-3628
chr17	66374601	66375004	66374801.0	14	1	2	0.0	2.61736535778212e-08	6.704630840631404e-06	670.4630840631404	5.241246724875953e-07	52.412467248759526	618.0506168143809	0.0	NM_001114098	Mtcl1	-	0	NM_024448	Rab12	-	119508
chr17	66449946	66450349	66450146.0	14	6	1	0.0	0.0224401821818769	6.704630840631404e-06	670.4630840631404	3.144748034925572e-06	314.4748034925572	355.98828057058324	0.0	NM_001114098	Mtcl1	-	-197	NM_024448	Rab12	-	44163
chr17	66518737	66519140	66518937.0	7	2	1	6.686060594063291e-10	0.0204490800896333	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	5.031568327491546e-07	NM_024448	Rab12	-	0	NM_028998	Themis3	-	36112
chr17	67139034	67139437	67139234.0	8	1	1	2.351341343853619e-12	0.0009678583861842	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	2.3004660325114112e-09	NM_008984	Ptprm	-	0	NR_049205	Mir5709	-	-112800
chr17	69495853	69495882	69496221.0	21	5	6	0.0	1.1185052040119105e-07	1.0056946260947106e-05	1005.6946260947104	2.6206233624379764e-06	262.06233624379763	743.6322898509129	0.0	NM_001145192	Akain1	+	-6621	NR_026848	C030034I22Rik	+	-76662
chr17	70754958	70755361	70755529.0	51	22	2	0.0	1.2418970922745132e-06	2.44240123480144e-05	2442.40123480144	1.1530742794727095e-05	1153.0742794727096	1289.3269553287305	0.0	NM_001347411	Dlgap1	+	0	NM_001164075	Tgif1	-	88473
chr17	70849363	70849766	70849563.0	16	9	2	5.8841820305133305e-15	0.0447954489078041	7.66243524643589e-06	766.243524643589	4.717122052388358e-06	471.7122052388357	294.5313194047533	7.378852649516789e-12	NM_001164075	Tgif1	-	0	NM_001164077	Tgif1	-	-2587
chr17	70851321	70851724	70851521.0	24	15	1	0.0	0.0348283781027243	1.1493652869653836e-05	1149.3652869653836	7.86187008731393e-06	786.1870087313929	363.1782782339907	0.0	NM_001164075	Tgif1	-	0	NM_009372	Tgif1	-	-112
chr17	70852302	70852820	70852578.0	42	27	4	0.0	0.0119670317419285	2.0113892521894213e-05	2011.389252189421	1.4151366157165071e-05	1415.136615716507	596.2526364729138	0.0	NM_001164074	Tgif1	-	0	NM_001164075	Tgif1	-	-569
chr17	71183223	71183427	71183210.0	18	10	4	5.280331727419707e-12	0.0292773050637991	8.620239652240376e-06	862.0239652240376	5.241246724875953e-06	524.1246724875953	337.8992927364424	4.997488427548588e-09	NM_022882	Lpin2	+	551	NM_001164885	Lpin2	+	21227
chr17	71184530	71184933	71184470.0	20	7	9	7.2384940374981e-08	0.0001549505173673	9.578044058044865e-06	957.8044058044862	3.668872707413167e-06	366.8872707413167	590.9171350631696	4.16424410239798e-05	NM_022882	Lpin2	+	0	NM_001164885	Lpin2	+	19721
chr17	71742382	71742785	71742709.0	53	13	3	0.0	1.2742029653622922e-12	2.5381816753818884e-05	2538.1816753818885	6.813620742338739e-06	681.3620742338738	1856.8196011480145	0.0	NM_146082	BC027072	-	381	NM_177087	Togaram2	+	-12714
chr17	71742771	71743174	71742709.0	53	13	3	0.0	1.2742029653622922e-12	2.5381816753818884e-05	2538.1816753818885	6.813620742338739e-06	681.3620742338738	1856.8196011480145	0.0	NM_146082	BC027072	-	381	NM_177087	Togaram2	+	-12714
chr17	73250922	73251325	73251122.0	9	4	1	8.203104862047894e-12	0.0244917522880785	4.310119826120188e-06	431.0119826120188	2.096498689950381e-06	209.6498689950381	221.3621136169807	7.627450663309874e-09	NM_001177968	Lclat1	+	-7557	NM_001033444	Capn13	-	55139
chr17	75256008	75256266	75256063.0	14	7	3	1.1235457009206585e-13	0.0297300199055072	6.704630840631404e-06	670.4630840631404	3.668872707413167e-06	366.8872707413167	303.5758133218237	1.2484162846465738e-10	NM_019919	Ltbp1	+	0	NM_001166493	Rasgrp3	+	179639
chr17	75307310	75307320	75307003.0	22	13	7	1.1102230246251563e-16	0.0268255408716643	1.0535848463849348e-05	1053.584846384935	6.813620742338739e-06	681.3620742338738	372.2227721510611	1.597672112132178e-13	NM_019919	Ltbp1	+	0	NM_001166493	Rasgrp3	+	128585
chr17	78199267	78199743	78199540.0	22	13	4	0.0	0.0268255408716643	1.0535848463849348e-05	1053.584846384935	6.813620742338739e-06	681.3620742338738	372.2227721510611	0.0	NM_015800	Crim1	+	443	NM_001285949	Fez2	-	169407
chr17	78322501	78322904	78322701.0	25	12	2	0.0	0.0016377257432346	1.1972555072556078e-05	1197.255507255608	6.289496069851143e-06	628.9496069851143	568.3059002704936	0.0	NM_015800	Crim1	+	0	NM_001285949	Fez2	-	46308
chr17	79350281	79350859	79350695.0	19	11	4	8.462786027507718e-12	0.0191836839932476	9.09914185514262e-06	909.914185514262	5.7653713973635484e-06	576.5371397363548	333.37704577790714	7.849041024605863e-09	NM_026514	Cdc42ep3	-	0	NR_033463	4930429F11Rik	-	124726
chr17	80060474	80060996	80060763.0	33	21	8	0.0	0.0098743989268692	1.5803772695774025e-05	1580.3772695774023	1.10066181222395e-05	1100.6618122239502	479.71545735345217	0.0	NM_144802	Hnrnpll	-	0	NM_176963	Galm	+	66475
chr17	80060971	80061374	80061171.0	30	11	1	0.0	2.013639323616978e-06	1.4367066087067296e-05	1436.7066087067294	5.7653713973635484e-06	576.5371397363548	860.1694689703746	0.0	NM_144802	Hnrnpll	-	0	NM_176963	Galm	+	66097
chr17	80165843	80166246	80166043.0	11	0	1	4.466982339579317e-12	0.0	5.267924231924674e-06	526.7924231924675	0.0	0.0	526.7924231924675	4.259163696586651e-09	NM_176963	Galm	+	0	NM_001195487	Srsf7	-	33834
chr17	83982916	83983319	83983116.0	37	5	1	0.0	2.220446049250313e-16	1.7719381507382994e-05	1771.9381507382996	2.6206233624379764e-06	262.06233624379763	1509.8758144945018	0.0	NR_130994	8430430B14Rik	+	15233	NR_045458	4933433H22Rik	+	95341
chr17	84074565	84074968	84074765.0	38	11	1	0.0	2.590408088032348e-08	1.819828371028524e-05	1819.828371028524	5.7653713973635484e-06	576.5371397363548	1243.291231292169	0.0	NR_045458	4933433H22Rik	+	3692	NR_130994	8430430B14Rik	+	-61158
chr17	84085762	84086165	84085962.0	22	6	1	0.0	6.565362993038448e-06	1.0535848463849348e-05	1053.584846384935	3.144748034925572e-06	314.4748034925572	739.1100428923778	0.0	NR_045458	4933433H22Rik	+	0	NR_130994	8430430B14Rik	+	-72355
chr17	84511147	84511254	84511505.0	25	14	4	0.0	0.0100901458918141	1.1972555072556078e-05	1197.255507255608	7.337745414826334e-06	733.7745414826334	463.4809657729745	0.0	NM_177606	Plekhh2	+	6	NM_183021	Thada	-	-44940
chr17	85629296	85629758	85629555.0	34	19	3	0.0	0.0074829507049127	1.6282674898676266e-05	1628.2674898676266	9.95836877726431e-06	995.836877726431	632.4306121411956	0.0	NM_011381	Six3	+	-3106	NR_038085	Six3os1	-	-10901
chr17	85690133	85690536	85690333.0	7	2	1	7.535678747672137e-10	0.005862117808004	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	5.630743621976434e-07	NM_011380	Six2	-	-1880	NM_011381	Six3	+	-63943
chr17	86753467	86753870	86753667.0	6	1	1	5.083119525295388e-07	0.0009678583861842	2.8734132174134587e-06	287.3413217413459	5.241246724875953e-07	52.412467248759526	234.9288544925864	0.000258216192379	NM_010137	Epas1	+	0	NM_011104	Prkce	+	-95549
chr17	86962544	86963045	86962744.0	13	1	2	2.7786661860318418e-12	2.381163932696495e-09	6.225728637729161e-06	622.5728637729161	5.241246724875953e-07	52.412467248759526	570.1603965241566	2.6993732820228955e-09	NM_145491	Rhoq	+	66	NM_029121	Atp6v1e2	-	-14658
chr17	87174555	87174958	87174755.0	23	9	1	0.0	0.0012008442300298	1.1014750666751591e-05	1101.4750666751593	4.717122052388358e-06	471.7122052388357	629.7628614363235	0.0	NR_046016	C330024C12Rik	-	17258	NM_019654	Socs5	+	-36968
