Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr18	21185296	21185514	21185496.0	12	8	2	0.0	0.01218816199112	1.0184777322574812e-05	1018.4777322574812	5.335552923349447e-06	533.5552923349446	484.9224399225367	0.0	NM_001033445	Garem1	-	0	NM_008586	Mep1b	+	-85098
chr18	21199981	21200384	21200181.0	6	4	2	1.3657349473561451e-08	0.0427157562714065	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	8.848959922197381e-06	NM_001033445	Garem1	-	0	NM_008586	Mep1b	+	-99783
chr18	23048422	23049051	23048838.0	15	9	8	0.0	0.0016351282480778	1.2730971653218515e-05	1273.0971653218517	6.002497038768128e-06	600.2497038768128	672.8474614450389	0.0	NM_001347510	Nol4	-	-6742	NM_199024	Nol4	-	-6770
chr18	23400963	23401561	23401358.0	5	0	3	1.9730955065355715e-06	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	0.0009269508291286	NM_001285813	Dtna	+	0	NM_001285811	Dtna	+	13848
chr18	23415800	23416526	23416000.0	16	12	5	0.0	0.0110936341248473	1.3579703096766416e-05	1357.9703096766418	8.00332938502417e-06	800.332938502417	557.6373711742248	0.0	NM_001285813	Dtna	+	0	NM_001285810	Dtna	+	80956
chr18	23498873	23499558	23499355.0	7	1	7	1.7134386339767715e-06	2.898336805778889e-06	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	0.0008117312063479	NM_001285813	Dtna	+	0	NR_126066	Gm15972	-	250890
chr18	23505797	23506037	23506237.0	7	2	5	2.09671811690626e-07	0.0002450141347394	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	0.0001138179109488	NM_001285813	Dtna	+	0	NR_126066	Gm15972	-	244008
chr18	23782171	23782616	23782413.0	7	1	4	2.62347123247686e-07	3.1464767894506807e-06	5.941120104835308e-06	594.1120104835308	6.669441154186808e-07	66.69441154186808	527.4175989416626	0.0001402386021604	NM_001162942	Mapre2	+	0	NR_105778	Mir6360	-	-7183
chr18	23819775	23820261	23819975.0	8	2	5	1.049446997081205e-07	4.537593121733963e-05	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	5.976449578438984e-05	NM_001162942	Mapre2	+	0	NR_105778	Mir6360	-	-44787
chr18	23856523	23856926	23856723.0	5	0	1	1.716341584412362e-07	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	9.439477018044774e-05	NM_001162942	Mapre2	+	0	NR_105778	Mir6360	-	-81535
chr18	23954906	23955309	23955106.0	11	5	2	3.6637359812630166e-15	0.0007992800007756	9.336045879026911e-06	933.6045879026912	3.334720577093404e-06	333.47205770934045	600.1325301933508	4.838307388418398e-12	NM_027007	Zfp397	+	0	NM_011755	Zfp35	+	34325
chr18	24204537	24205095	24204892.0	10	8	6	1.4630574529661542e-09	0.0370265831749269	8.48731443547901e-06	848.7314435479011	5.335552923349447e-06	533.5552923349446	315.1761512129565	1.0838318968288554e-06	NM_013814	Galnt1	+	249	NM_001160404	Galnt1	+	899
chr18	24293603	24294248	24294045.0	9	6	4	1.5681834719671883e-09	0.0212801442504125	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	1.1581207638630656e-06	NM_013814	Galnt1	+	-6788	NR_029573	Mir187	-	134862
chr18	24591291	24591694	24591491.0	5	1	2	7.486842887871603e-07	0.0002753296137697	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0003739649119701	NM_139143	Slc39a6	-	0	NM_021448	Elp2	+	12267
chr18	24713826	24714335	24714132.0	10	6	3	3.002043058586424e-13	0.0098255751796562	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	3.341043044554339e-10	NM_001289654	Fhod3	+	0	NM_026779	Mocos	+	-12271
chr18	25101293	25101866	25101628.0	8	5	4	1.8839286797245336e-09	0.0464558044676398	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	1.3788946180164066e-06	NM_001289654	Fhod3	+	0	NM_001142698	Tpgs2	-	25357
chr18	25169271	25169674	25169471.0	5	2	1	6.730440660351888e-08	0.0144499613127949	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	3.955790600744335e-05	NM_001033532	AW554918	+	0	NM_001142698	Tpgs2	-	-395
chr18	25271271	25271674	25271471.0	6	0	3	8.649398275384358e-08	1.8180013050539398e-11	5.092388661287407e-06	509.2388661287407	0.0	0.0	509.2388661287407	4.9897854169764616e-05	NM_001033532	AW554918	+	0	NM_001142698	Tpgs2	-	-102395
chr18	25512206	25512609	25512406.0	5	2	1	3.5408454834851e-08	0.0116596673067899	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	2.1735814795653983e-05	NM_001146293	Celf4	-	0	NM_001033532	AW554918	+	-44886
chr18	25548148	25548393	25548593.0	30	16	4	0.0	6.644714856840483e-05	2.5461943306437037e-05	2546.194330643704	1.0671105846698892e-05	1067.1105846698892	1479.083745973814	0.0	NM_001146293	Celf4	-	0	NM_001033532	AW554918	+	-80828
chr18	30335470	30335983	30335780.0	8	4	3	1.1075584893660562e-12	0.0080246046551621	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	1.169326662353261e-09	NM_181414	Pik3c3	+	0	NM_009065	Rit2	-	638331
chr18	30352060	30352463	30352260.0	8	5	2	2.330358128688204e-13	0.0308008775314686	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	2.6189515272479834e-10	NM_181414	Pik3c3	+	-3941	NM_009065	Rit2	-	621851
chr18	31634438	31634997	31634794.0	12	6	2	0.0	0.001299429383321	1.0184777322574812e-05	1018.4777322574812	4.001664692512085e-06	400.1664692512085	618.3112630062728	0.0	NM_172965	Sap130	+	0	NM_026165	Slc25a46	-	-24537
chr18	31804859	31805507	31805082.0	8	2	5	2.3789319847367096e-08	5.222469241872307e-05	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	1.4970971817651502e-05	NM_001170967	Wdr33	+	0	NM_027101	Polr2d	+	-8159
chr18	31911232	31911635	31911432.0	5	3	1	9.203159456738774e-08	0.0360313386344499	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	5.28485184880034e-05	NM_026006	Sft2d3	-	0	NM_028866	Wdr33	+	-2246
chr18	31930758	31931325	31931122.0	12	7	3	1.5543122344752194e-15	0.0045079477318629	1.0184777322574812e-05	1018.4777322574812	4.6686088079307655e-06	466.8608807930766	551.6168514644047	2.131975536219558e-12	NM_144862	Lims2	+	182	NM_001025381	Gpr17	-	11674
chr18	32068059	32068462	32068259.0	23	19	4	0.0	0.0174971764951523	1.9520823201601726e-05	1952.082320160173	1.2671938192954936e-05	1267.1938192954935	684.8885008646791	0.0	NM_173441	Iws1	+	0	NM_032394	Myo7b	-	-31129
chr18	32283647	32284300	32283945.5	12	6	6	5.519473766923966e-12	0.0014711780455376	1.0184777322574812e-05	1018.4777322574812	4.001664692512085e-06	400.1664692512085	618.3112630062728	5.4441841845825724e-09	NM_133658	Ercc3	+	-13501	NM_011946	Map3k2	+	-46897
chr18	32445135	32445357	32445154.0	27	10	4	0.0	6.520560347222927e-08	2.291574897579333e-05	2291.574897579333	6.669441154186808e-06	666.9441154186809	1624.6307821606522	0.0	NM_001083334	Bin1	+	-8993	NR_045403	A830052D11Rik	-	-66449
chr18	32447013	32447416	32447213.0	9	2	4	2.505330387592153e-10	1.532969504736137e-05	7.63858299193111e-06	763.8582991931111	1.3338882308373617e-06	133.38882308373616	630.4694761093749	2.0491884650960925e-07	NM_001083334	Bin1	+	-11274	NR_045403	A830052D11Rik	-	-68730
chr18	32558647	32559217	32558847.0	8	3	6	5.7738857472955374e-08	0.0012298410062168	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	3.431354841861887e-05	NM_001048207	Gypc	-	0	NR_045381	4930455D15Rik	-	104425
chr18	32837736	32838392	32838049.0	5	2	3	1.409673263896849e-06	0.0100744385637725	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.0006753552033041	NM_001110016	Wdr36	+	0	NR_045381	4930455D15Rik	-	-450
chr18	32868092	32868542	32868315.5	8	3	3	1.0213641044032328e-10	0.0014447006703457	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	8.72658981665704e-08	NM_001110015	Wdr36	+	-1673	NM_001110016	Wdr36	+	-1744
chr18	32928042	32928698	32928365.0	7	2	6	1.996958182148845e-07	0.0003467712892046	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	0.0001087466848608	NM_009793	Camk4	+	10343	NR_105779	Mir6361	-	-47370
chr18	33460732	33461357	33461042.0	14	8	6	8.881784197001252e-16	0.001378720895415	1.1882240209670616e-05	1188.2240209670615	5.335552923349447e-06	533.5552923349446	654.6687286321169	1.2430774715055389e-12	NM_053078	Nrep	-	0	NR_045415	Gm10549	+	2806
chr18	33461900	33462533	33462215.0	6	4	4	7.390913246974051e-07	0.0358342448718194	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	0.0003696097178263	NM_053078	Nrep	-	0	NR_045415	Gm10549	+	1630
chr18	33463446	33463849	33463646.0	6	1	1	1.7558617892987627e-09	2.7425776969458585e-05	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	1.289794476870131e-06	NM_053078	Nrep	-	0	NR_045415	Gm10549	+	314
chr18	33795156	33795642	33795439.0	6	2	2	8.754512237363343e-08	0.0017515978953973	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	5.040905898553494e-05	NR_038152	Epb41l4aos	+	0	NM_013512	Epb41l4a	-	685
chr18	33907094	33907743	33907540.0	8	4	4	1.3450702773809553e-08	0.0068881285530127	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	8.722262071951458e-06	NM_013512	Epb41l4a	-	0	NR_038152	Epb41l4aos	+	-111106
chr18	33998845	33999316	33999045.0	6	4	3	4.524376193693058e-07	0.0492247647137908	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	0.00023312717432	NM_013512	Epb41l4a	-	0	NR_038152	Epb41l4aos	+	-202857
chr18	34005214	34005725	34005414.0	26	21	6	0.0	0.0196842323498248	2.2067017532245428e-05	2206.701753224543	1.4005826423792298e-05	1400.5826423792298	806.1191108453133	0.0	NM_013512	Epb41l4a	-	0	NR_040534	Gm10548	-	202050
chr18	34221913	34222294	34221710.0	27	3	8	0.0	0.0	2.291574897579333e-05	2291.574897579333	2.0008323462560426e-06	200.08323462560423	2091.491662953729	0.0	NR_040534	Gm10548	-	0	NM_025527	Srp19	+	108851
chr18	34259042	34259505	34259302.0	14	9	2	0.0	0.0074400694187176	1.1882240209670616e-05	1188.2240209670615	6.002497038768128e-06	600.2497038768128	587.9743170902487	0.0	NM_007462	Apc	+	0	NR_040534	Gm10548	-	-37271
chr18	34505152	34505496	34505696.0	40	16	14	0.0	1.3335061658681369e-05	3.394925774191604e-05	3394.9257741916044	1.0671105846698892e-05	1067.1105846698892	2327.815189521715	0.0	NM_146084	Fam13b	-	0	NM_009290	Wnt8a	+	36222
chr18	34768874	34769503	34769300.0	13	7	5	3.336296794387294e-10	0.0297300199055072	1.1033508766122714e-05	1103.3508766122716	4.6686088079307655e-06	466.8608807930766	636.489995819195	2.692418442381332e-07	NM_175104	Fam53c	+	0	NM_001081256	Kdm3b	+	7505
chr18	34840781	34840831	34840578.0	24	5	2	0.0	1.1806239319511747e-09	2.0369554645149627e-05	2036.9554645149624	3.334720577093404e-06	333.47205770934045	1703.483406805622	0.0	NM_144865	Reep2	+	0	NM_001081256	Kdm3b	+	-1009
chr18	34859116	34859609	34859406.0	69	39	6	0.0	9.825169600352623e-06	5.8562469604805176e-05	5856.246960480517	2.6010820501328552e-05	2601.082050132856	3255.164910347662	0.0	NM_007913	Egr1	+	1598	NM_144865	Reep2	+	-11654
chr18	34933863	34934434	34934231.0	11	2	5	4.6459928237929666e-08	1.2982971207886608e-05	9.336045879026911e-06	933.6045879026912	1.3338882308373617e-06	133.38882308373616	800.2157648189551	2.8027461319335072e-05	NM_144866	Etf1	-	-1861	NM_010481	Hspa9	-	2981
chr18	35119740	35119950	35119733.0	22	13	5	0.0	0.0152084982102083	1.8672091758053822e-05	1867.2091758053823	8.67027350044285e-06	867.0273500442851	1000.1818257610976	0.0	NM_009818	Ctnna1	+	0	NM_178005	Lrrtm2	-	89056
chr18	35383571	35383974	35383771.0	6	2	1	1.640213818099312e-07	0.0037689315151434	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	9.04626298586604e-05	NM_030749	Sil1	-	0	NM_009818	Ctnna1	+	-128797
chr18	35552696	35552831	35553394.0	27	17	7	0.0	0.0027816544172624	2.291574897579333e-05	2291.574897579333	1.1338049962117574e-05	1133.8049962117575	1157.7699013675756	0.0	NR_038073	Snhg4	+	0	NR_035472	Mir1949	+	751
chr18	35553411	35553816	35553394.0	27	17	7	0.0	0.0027816544172624	2.291574897579333e-05	2291.574897579333	1.1338049962117574e-05	1133.8049962117575	1157.7699013675756	0.0	NR_038073	Snhg4	+	0	NR_035472	Mir1949	+	751
chr18	35562556	35562959	35562756.0	11	6	1	7.882583474838611e-15	0.0116829431369853	9.336045879026911e-06	933.6045879026912	4.001664692512085e-06	400.1664692512085	533.4381186514827	1.0127559823998649e-11	NM_010771	Matr3	+	0	NR_038073	Snhg4	+	-4241
chr18	35563333	35563833	35563630.0	14	9	3	5.81756864903582e-14	0.0224545944977807	1.1882240209670616e-05	1188.2240209670615	6.002497038768128e-06	600.2497038768128	587.9743170902487	6.925857669478559e-11	NM_010771	Matr3	+	0	NR_038073	Snhg4	+	-5018
chr18	35597905	35598493	35598290.0	21	10	5	0.0	0.000308154358392	1.7823360314505925e-05	1782.3360314505924	6.669441154186808e-06	666.9441154186809	1115.3919160319117	0.0	NM_026420	Paip2	+	174	NM_010771	Matr3	+	-5861
chr18	35662164	35662567	35662364.0	9	3	2	9.80400094441336e-10	0.0007537690908174	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	7.434494162861373e-07	NM_029485	Spata24	-	0	NM_001270646	Prob1	-	-6966
chr18	35740342	35740852	35740649.0	13	2	2	5.10702591327572e-15	2.3736212662051063e-08	1.1033508766122714e-05	1103.3508766122716	1.3338882308373617e-06	133.38882308373616	969.9620535285354	6.659543625061717e-12	NM_028261	Tmem173	-	0	NM_001033168	1700066B19Rik	+	-9474
chr18	35815286	35815689	35815486.0	6	2	1	1.3407522814201658e-07	0.0039526279839117	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	7.509404950267125e-05	NM_019912	Ube2d2a	+	-8115	NM_133687	Cxxc5	+	14129
chr18	35846834	35847420	35847043.0	15	9	7	4.938273123755721e-10	0.0127709547680781	1.2730971653218515e-05	1273.0971653218517	6.002497038768128e-06	600.2497038768128	672.8474614450389	3.894354195998264e-07	NM_133687	Cxxc5	+	0	NM_019912	Ube2d2a	+	-39663
chr18	35861673	35862076	35861873.0	8	0	2	3.035278972607358e-08	2.55351295663786e-15	6.789851548383209e-06	678.9851548383209	0.0	0.0	678.9851548383209	1.883206184390855e-05	NM_133687	Cxxc5	+	0	NM_019912	Ube2d2a	+	-54502
chr18	35872666	35872913	35873113.0	21	7	2	0.0	2.385434139773324e-06	1.7823360314505925e-05	1782.3360314505924	4.6686088079307655e-06	466.8608807930766	1315.4751506575158	0.0	NM_133687	Cxxc5	+	-10979	NM_019912	Ube2d2a	+	-65495
chr18	35877611	35878014	35877811.0	16	7	2	0.0	0.0006153440842319	1.3579703096766416e-05	1357.9703096766418	4.6686088079307655e-06	466.8608807930766	891.1094288835652	0.0	NM_133687	Cxxc5	+	-15924	NM_019912	Ube2d2a	+	-70440
chr18	36275033	36275436	36275233.0	12	7	1	1.887379141862766e-15	0.0162578216364538	1.0184777322574812e-05	1018.4777322574812	4.6686088079307655e-06	466.8608807930766	551.6168514644047	2.5657871926535684e-12	NM_008989	Pura	+	5726	NM_001267796	Igip	+	24665
chr18	36280021	36280569	36280368.0	66	55	8	0.0	0.0154400041968312	5.601627527416148e-05	5601.627527416147	3.668192634802744e-05	3668.1926348027446	1933.4348926134023	0.0	NM_008989	Pura	+	591	NM_001267796	Igip	+	19530
chr18	36411961	36412458	36412208.0	8	4	2	2.023318856902989e-08	0.0095321375804993	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	1.2841799743909585e-05	NM_026027	Pfdn1	-	0	NM_001081365	Cystm1	+	-18592
chr18	36456373	36456776	36456573.0	7	4	1	3.350742128205297e-09	0.0257271574212878	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	2.372900641097348e-06	NM_026027	Pfdn1	-	-1879	NM_010415	Hbegf	-	48151
chr18	36457343	36457839	36457581.0	20	9	4	0.0	5.522921277145709e-05	1.697462887095802e-05	1697.4628870958022	6.002497038768128e-06	600.2497038768128	1097.2131832189891	0.0	NM_026027	Pfdn1	-	-2849	NM_010415	Hbegf	-	47088
chr18	36492242	36492645	36492442.0	8	4	1	1.113216185899546e-10	0.0094496791541885	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	9.471643950334004e-08	NM_010415	Hbegf	-	12282	NM_001271546	Slc4a9	+	35507
chr18	36494855	36495258	36495055.0	16	4	1	0.0	1.686349392349129e-07	1.3579703096766416e-05	1357.9703096766418	2.6677764616747237e-06	266.7776461674723	1091.1926635091695	0.0	NM_010415	Hbegf	-	9669	NM_001271546	Slc4a9	+	32894
chr18	36513474	36514007	36513965.0	14	2	5	8.749667657070859e-12	9.001825951315822e-10	1.1882240209670616e-05	1188.2240209670615	1.3338882308373617e-06	133.38882308373616	1054.8351978833252	8.435135205444035e-09	NM_010415	Hbegf	-	0	NM_001271546	Slc4a9	+	13742
chr18	36560879	36561282	36561079.0	6	1	1	5.974738048752927e-08	5.792052454400842e-05	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	3.5392441794036456e-05	NM_175375	Ankhd1	+	0	NM_001271547	Slc4a9	+	-4608
chr18	36699591	36699994	36699791.0	10	4	2	1.4264700531896324e-11	0.0010147185113866	8.48731443547901e-06	848.7314435479011	2.6677764616747237e-06	266.7776461674723	581.9537973804288	1.3445477851212356e-08	NM_172831	E230025N22Rik	-	-3667	NM_001083317	Slc35a4	+	-15730
chr18	36735160	36735563	36735360.0	13	3	2	6.661338147750939e-16	8.371442979937527e-07	1.1033508766122714e-05	1103.3508766122716	2.0008323462560426e-06	200.08323462560423	903.2676419866672	9.44325480577197e-13	NM_028036	Tmco6	+	0	NM_010885	Ndufa2	-	6769
chr18	37819282	37819764	37819561.0	51	35	2	0.0	0.0004614393771902	4.328530362094296e-05	4328.530362094296	2.334304403965383e-05	2334.304403965383	1994.225958128913	0.0	NM_001174154	Gm37013	+	0	NM_001305980	Diaph1	-	23837
chr18	37835563	37836099	37835763.0	22	6	2	0.0	1.8030876347552294e-08	1.8672091758053822e-05	1867.2091758053823	4.001664692512085e-06	400.1664692512085	1467.042706554174	0.0	NM_001174154	Gm37013	+	0	NM_001305980	Diaph1	-	7502
chr18	38419975	38420204	38420285.0	40	15	13	0.0	6.227047766316217e-10	3.394925774191604e-05	3394.9257741916044	1.0004161731280211e-05	1000.4161731280212	2394.5096010635834	0.0	NM_022996	Ndfip1	+	0	NM_011937	Gnpda1	-	-80571
chr18	38868441	38868979	38868641.0	7	4	3	2.327257293543994e-07	0.026174673950588	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	0.0001254770035923	NM_010197	Fgf1	-	0	NM_001033789	Gm5820	+	23477
chr18	38929901	38930304	38930101.0	6	3	1	7.218769249028867e-09	0.0159694737180776	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	4.87183024279026e-06	NM_001033789	Gm5820	+	0	NM_010197	Fgf1	-	-11203
chr18	39075234	39075637	39075434.0	20	8	3	0.0	6.015327249198066e-06	1.697462887095802e-05	1697.4628870958022	5.335552923349447e-06	533.5552923349446	1163.9075947608576	0.0	NM_175164	Arhgap26	+	0	NM_001033789	Gm5820	+	-103961
chr18	39100625	39101126	39100923.0	9	3	2	2.237487972678309e-11	0.0003115098204997	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	2.0671776209380555e-08	NM_175164	Arhgap26	+	0	NM_001033789	Gm5820	+	-129352
chr18	39311742	39312170	39311956.0	19	13	5	0.0	0.0038220696816055	1.612589742741012e-05	1612.589742741012	8.67027350044285e-06	867.0273500442851	745.562392696727	0.0	NM_175164	Arhgap26	+	0	NM_008173	Nr3c1	-	98375
chr18	39460653	39461147	39460890.0	76	80	8	0.0	0.0435682594465274	6.450358970964048e-05	6450.358970964048	5.335552923349447e-05	5335.552923349447	1114.806047614601	0.0	NM_008173	Nr3c1	-	0	NM_175164	Arhgap26	+	-84369
chr18	39490728	39491176	39490973.0	19	10	2	0.0	0.0001992052792798	1.612589742741012e-05	1612.589742741012	6.669441154186808e-06	666.9441154186809	945.6456273223312	0.0	NM_008173	Nr3c1	-	-3484	NM_175164	Arhgap26	+	-114444
chr18	42057607	42057817	42057404.0	7	4	5	1.129289728396543e-08	0.0238605885151107	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	7.418718127904181e-06	NM_001146299	Sh3rf2	+	0	NM_001033426	Grxcr2	-	-58143
chr18	42275662	42276356	42275862.0	21	11	6	0.0	0.0001795011922712	1.7823360314505925e-05	1782.3360314505924	7.336385269605489e-06	733.6385269605489	1048.6975044900437	0.0	NM_172626	Rbm27	+	0	NR_033452	Gm4013	-	-466
chr18	43322168	43322596	43322393.0	6	3	2	1.2836907758995153e-08	0.0035622954198154	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	8.350828396078278e-06	NM_009468	Dpysl3	-	0	NM_178749	Stk32a	+	-4688
chr18	43394202	43394682	43394479.0	21	20	4	0.0	0.0066676985926439	1.7823360314505925e-05	1782.3360314505924	1.3338882308373616e-05	1333.8882308373618	448.4478006132306	0.0	NM_001291455	Dpysl3	-	0	NM_009468	Dpysl3	-	-826
chr18	43403418	43403974	43403745.0	5	4	3	1.8644222956609724e-06	0.0419579738290267	4.243657217739505e-06	424.36572177395055	2.6677764616747237e-06	266.7776461674723	157.58807560647824	0.0008784483399873	NM_001291455	Dpysl3	-	0	NM_009468	Dpysl3	-	-10042
chr18	44031532	44031935	44031732.0	9	3	2	1.2212453270876722e-14	0.0001082587912482	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	1.54523024738259e-11	NM_001039218	Spink14	+	0	NM_001081180	Spink5	+	-9046
chr18	44395325	44395597	44394902.0	27	9	7	0.0	5.657871948727689e-10	2.291574897579333e-05	2291.574897579333	6.002497038768128e-06	600.2497038768128	1691.3251937025202	0.0	NM_027490	Dcp2	+	0	NM_001085374	Mcc	-	29463
chr18	44472085	44472533	44472285.0	11	7	5	2.7493562981817377e-12	0.0080441554209351	9.336045879026911e-06	933.6045879026912	4.6686088079307655e-06	466.8608807930766	466.74370710961466	2.798700678259045e-09	NM_001085374	Mcc	-	0	NM_027490	Dcp2	+	-47117
chr18	44582061	44582464	44582261.0	5	1	1	7.276564095715089e-08	0.0002298956434585	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	4.249971743369598e-05	NM_001085374	Mcc	-	0	NR_026853	A930012L18Rik	+	79201
chr18	44584408	44584811	44584608.0	9	1	1	2.253752739989068e-14	2.1343004252827317e-08	7.63858299193111e-06	763.8582991931111	6.669441154186808e-07	66.69441154186808	697.1638876512429	2.789394641193136e-11	NM_001085374	Mcc	-	0	NR_026853	A930012L18Rik	+	76854
chr18	44597321	44597724	44597521.0	8	3	4	3.3642213459472714e-09	0.0006522878092225	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	2.3818043583546456e-06	NM_001085374	Mcc	-	0	NR_026853	A930012L18Rik	+	63941
chr18	44663016	44663497	44663294.0	9	6	6	3.889161881431846e-09	0.0165751914726618	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	2.731772633869078e-06	NM_001085373	Mcc	-	0	NM_001085374	Mcc	-	-751
chr18	44668533	44669003	44668800.0	17	14	6	0.0	0.0187462157496923	1.442843454031432e-05	1442.843454031432	9.337217615861533e-06	933.7217615861532	509.1216924452788	0.0	NM_001085373	Mcc	-	0	NM_001085374	Mcc	-	-6268
chr18	44828981	44829444	44829241.0	11	4	3	3.9634961979118095e-14	9.205011311208544e-05	9.336045879026911e-06	933.6045879026912	2.6677764616747237e-06	266.7776461674723	666.826941735219	4.791180327103921e-11	NM_001163013	Ythdc2	+	0	NM_001085373	Mcc	-	-16800
chr18	45278379	45278921	45278718.0	9	6	4	1.1076695116685189e-12	0.0301219670227337	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	1.169326662353261e-09	NM_001312905	Kcnn2	+	0	NM_080465	Kcnn2	+	281233
chr18	45334849	45335252	45335049.0	8	5	4	1.1074918759845788e-11	0.0224294391141508	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	1.0551014854333032e-08	NM_001312905	Kcnn2	+	0	NM_080465	Kcnn2	+	224902
chr18	45914058	45914584	45914289.5	10	7	7	4.7232107114325566e-11	0.0396594802462408	8.48731443547901e-06	848.7314435479011	4.6686088079307655e-06	466.8608807930766	381.8705627548245	4.1837489869948775e-08	NR_040342	A330093E20Rik	-	0	NM_001312905	Kcnn2	+	-228176
chr18	46198362	46198765	46198562.0	9	2	2	5.530020885657905e-13	9.21736169445797e-06	7.63858299193111e-06	763.8582991931111	1.3338882308373617e-06	133.38882308373616	630.4694761093749	6.006187031256406e-10	NM_001170855	Trim36	-	0	NM_172627	Pggt1b	-	41184
chr18	46742406	46742535	46742766.0	20	17	6	0.0	0.0398700990827484	1.697462887095802e-05	1697.4628870958022	1.1338049962117574e-05	1133.8049962117575	563.6578908840447	0.0	NM_009681	Ap3s1	+	0	NM_026217	Atg12	-	-828
chr18	46743084	46743501	46743224.0	7	0	4	5.804556979516207e-08	2.26929586233382e-13	5.941120104835308e-06	594.1120104835308	0.0	0.0	594.1120104835308	3.448091824152704e-05	NM_009681	Ap3s1	+	0	NM_026217	Atg12	-	-1348
chr18	46748108	46748586	46748383.0	6	2	3	2.153455547215799e-07	0.0018588005295976	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	0.0001166904891774	NM_009681	Ap3s1	+	0	NM_026217	Atg12	-	-6530
